ID,survey_time,surv_t,feed,trip_purp,ac_st,mode,tt,tc,b1,b2,b3,b4,b5,c1,c2,c3,c4,trip_freq,gen_purp,age,gen,occ,month_inc,veh_own_car,veh_own_bike,veh_own_cyc,mrt_pass,bus_av,car_av,leg_av,rick_av,walk_av,bike_av,cng_av,car_dist,car_tt,car_cost,bus_dist,bus_tt,bus_cost,leg_dist,leg_tt,leg_cost,walk_dist,walk_tt,walk_cost,bike_dist,bike_tt,bike_cost,rick_dist,rick_tt,rick_cost,cng_dist,cng_tt,cng_cost
386,3:45:00 PM,4,1,6,6,1,15,10,0,0,0,0,0,0,0,0,0,2,8,30,1,2,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
387,3:41:00 PM,4,1,2,16,1,15,10,1,0,0,0,0,0,0,1,0,4,2,20,0,1,5,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
388,3:47:00 PM,4,1,2,14,1,5,10,1,0,0,0,0,0,0,0,0,6,2,30,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,26,0.4,3.2,20,0.4,2.2,100
389,3:52:00 PM,4,1,1,6,2,25,75,0,0,0,0,1,0,0,0,0,6,1,30,0,5,30,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,13.3,38,200,14.3,80,35,13.3,86.6,71.5,12.9,179,0,13.3,62.6,220,12.9,104.2,220,13.3,72.4,439
390,3:50:00 PM,4,1,2,16,2,15,35,1,0,0,0,1,0,1,0,0,4,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,3,9,0.5,7,10,0.6,3.9,10,0.5,7,0,0.6,2.8,29,0.5,4,20,0.6,3.3,100
391,3:55:00 PM,4,1,8,6,2,25,75,0,0,0,1,0,0,0,0,0,3,2,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,0,1,3.6,16,54,4,40,10,3.6,23.5,23,3.2,44,0,3.6,16.9,74,3.2,25.9,65,3.6,19.6,148
392,3:58:00 PM,4,1,4,6,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,1,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
393,4:03:00 PM,4,1,6,6,2,15,35,0,0,0,1,0,0,0,1,0,4,6,60,0,6,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
394,4:06:00 PM,4,1,6,6,2,15,35,0,0,0,1,0,0,0,1,0,4,6,40,1,2,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
395,4:03:00 PM,4,1,1,6,2,15,35,0,0,0,0,0,0,0,0,0,5,1,30,0,5,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.9,4,14,0.4,6,10,0.9,5.9,10,0.4,6,0,0.9,4.2,34,0.4,3.2,20,0.9,4.9,100
396,3:57:00 PM,4,1,4,6,2,15,35,0,1,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.3,6,20,1.5,17,10,1.3,8.5,15,1.2,16,0,1.3,6.1,40,1.2,9.7,30,1.3,7.1,100
397,4:15:00 PM,4,1,2,6,2,15,35,1,0,0,0,0,0,0,0,0,6,2,20,0,1,5,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,13.5,30,203,16.9,97,40,13.5,88,72.5,10.8,149,0,13.5,63.5,223,10.8,87.3,185,13.5,73.4,445
398,4:13:00 PM,4,1,2,6,1,5,10,1,0,0,0,0,0,0,0,0,6,2,20,0,1,5,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
399,4:14:00 PM,4,1,6,11,1,15,10,1,0,0,0,0,0,0,0,0,5,6,30,0,7,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.4,8,51,0.6,8,10,3.4,22.2,22,0.6,8,0,3.4,16,71,0.6,4.8,25,3.4,18.5,142
400,4:20:00 PM,4,1,3,6,2,5,35,1,0,0,0,0,0,0,1,0,3,3,40,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
401,4:51:00 PM,4,1,7,1,1,5,10,0,1,0,0,0,0,0,0,0,6,4,40,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,5,30,1.9,27,10,2,13,15,1.9,27,0,2,9.4,50,1.9,15.4,40,2,10.9,100
402,4:50:00 PM,4,1,4,15,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.7,5,26,1.7,19,10,1.7,11.1,15,1.5,21,0,1.7,8,46,1.5,12.1,35,1.7,9.2,100
403,4:51:00 PM,4,1,6,15,7,15,35,1,0,0,0,0,0,0,0,0,5,4,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.7,5,26,1.7,19,10,1.7,11.1,15,1.5,21,0,1.7,8,46,1.5,12.1,35,1.7,9.2,100
404,4:31:00 PM,4,1,4,12,1,15,10,0,1,0,0,0,0,0,0,0,3,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
405,4:53:00 PM,4,1,6,15,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.8,3,12,0.8,14,10,0.8,5.2,10,0.8,12,0,0.8,3.8,32,0.8,6.5,25,0.8,4.4,100
406,4:58:00 PM,4,1,7,4,2,15,35,0,1,0,0,0,0,0,0,0,6,4,30,1,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.9,5,14,0.6,8,10,0.9,5.9,10,0.6,8,0,0.9,4.2,34,0.6,4.8,25,0.9,4.9,100
407,5:00:00 PM,5,1,4,15,1,15,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.8,3,12,0.8,14,10,0.8,5.2,10,0.8,12,0,0.8,3.8,32,0.8,6.5,25,0.8,4.4,100
408,2:57:00 PM,3,1,4,15,1,5,10,0,1,0,0,0,0,0,0,0,5,4,30,0,3,20,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.7,5,26,1.7,19,10,1.7,11.1,15,1.5,21,0,1.7,8,46,1.5,12.1,35,1.7,9.2,100
409,4:59:00 PM,4,1,8,15,2,15,35,0,0,0,0,0,0,0,0,0,5,4,30,0,5,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.9,4,14,0.6,9,10,0.9,5.9,10,0.6,9,0,0.9,4.2,34,0.6,4.8,25,0.9,4.9,100
410,5:06:00 PM,5,1,3,15,2,15,35,1,0,0,0,0,0,0,1,0,4,3,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.7,5,26,1.7,19,10,1.7,11.1,15,1.5,21,0,1.7,8,46,1.5,12.1,35,1.7,9.2,100
411,5:02:00 PM,5,1,7,15,2,25,75,0,1,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.1,7,32,2.3,22,10,2.1,13.7,15.5,1.3,20,0,2.1,9.9,52,1.3,10.5,30,2.1,11.4,130
412,5:10:00 PM,5,1,4,15,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,6,21,1.5,16,10,1.4,9.1,15,1.3,19,0,1.4,6.6,41,1.3,10.5,30,1.4,7.6,100
413,5:15:00 PM,5,1,4,15,1,15,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.7,5,26,1.7,19,10,1.7,11.1,15,1.5,21,0,1.7,8,46,1.5,12.1,35,1.7,9.2,100
414,5:15:00 PM,5,1,7,15,7,15,10,0,1,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.5,5,23,1.6,15,10,1.5,9.8,15,1.5,21,0,1.5,7.1,43,1.5,12.1,35,1.5,8.2,100
415,5:23:00 PM,5,1,4,15,2,25,75,1,0,0,0,0,0,0,0,0,1,4,30,0,4,20,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,6,21,1.5,16,10,1.4,9.1,15,1.3,19,0,1.4,6.6,41,1.3,10.5,30,1.4,7.6,100
416,5:26:00 PM,5,1,7,15,1,5,10,0,1,0,0,0,0,0,0,0,5,4,30,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,6.5,18,98,6.9,44,15,6.5,42.3,37.5,5.9,81,0,6.5,30.6,118,5.9,47.7,110,6.5,35.4,235
417,5:29:00 PM,5,1,7,15,2,25,75,0,1,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.1,7,32,2.4,21,10,2.1,13.7,15.5,1.6,22,0,2.1,9.9,52,1.6,12.9,35,2.1,11.4,130
418,5:43:00 PM,5,1,4,16,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,3,9,0.5,7,10,0.6,3.9,10,0.5,7,0,0.6,2.8,29,0.5,4,20,0.6,3.3,100
419,5:37:00 PM,5,1,4,16,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,1,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
420,6:00:00 PM,5,1,7,7,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
421,5:47:00 PM,5,1,4,16,1,5,10,0,1,0,0,0,0,0,0,0,4,4,30,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.4,11,36,1.1,16,10,2.4,15.6,17,1.1,16,0,2.4,11.3,56,1.1,8.9,30,2.4,13.1,130
422,5:37:00 PM,5,1,7,15,7,15,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.5,5,23,1.6,15,10,1.5,9.8,15,1.5,21,0,1.5,7.1,43,1.5,12.1,35,1.5,8.2,100
423,6:05:00 PM,5,1,7,16,1,5,10,1,0,0,0,0,0,0,0,0,6,4,30,0,3,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
424,6:08:00 PM,5,1,7,12,1,15,10,0,1,0,0,0,0,0,0,0,6,4,30,1,3,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
425,6:10:00 PM,5,1,7,16,2,15,35,0,1,0,0,0,0,0,0,0,6,4,20,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.5,10,38,2.1,24,10,2.5,16.3,17.5,1.7,23,0,2.5,11.8,58,1.7,13.7,35,2.5,13.6,130
426,5:54:00 PM,5,1,7,16,1,5,10,1,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
427,5:53:00 PM,5,1,7,16,1,15,10,1,1,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
428,6:15:00 PM,5,1,6,16,7,15,10,0,0,0,0,1,0,0,0,0,5,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.4,11,36,1.1,16,10,2.4,15.6,17,1.1,16,0,2.4,11.3,56,1.1,8.9,30,2.4,13.1,130
429,6:04:00 PM,5,1,7,14,2,15,35,1,0,0,0,1,0,0,0,0,5,4,40,0,3,60,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,1.4,19,10,1.6,10.4,15,1.4,19,0,1.6,7.5,44,1.4,11.3,35,1.6,8.7,100
430,6:20:00 PM,5,1,3,16,2,15,35,1,0,0,0,0,0,1,0,0,4,3,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,3,11,45,1.4,23,10,3,19.5,20,1.3,18,0,3,14.1,65,1.3,10.5,30,3,16.3,130
431,6:18:00 PM,5,1,7,10,1,5,10,0,0,0,0,0,0,0,0,0,6,4,40,0,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,4,17,0.4,6,10,1.1,7.2,15,0.4,6,0,1.1,5.2,37,0.4,3.2,20,1.1,6,100
432,6:25:00 PM,5,1,7,11,1,5,10,0,0,0,0,0,0,0,0,0,5,3,30,0,3,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,4,17,0.6,9,10,1.1,7.2,15,0.6,9,0,1.1,5.2,37,0.6,4.8,25,1.1,6,100
433,6:22:00 PM,5,1,7,2,7,25,10,0,1,0,0,0,0,0,0,0,6,4,30,1,4,30,1,1,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,3.1,7,47,2.9,40,10,3.1,20.2,20.5,2.9,40,0,3.1,14.6,67,2.9,23.4,60,3.1,16.9,133
434,6:16:00 PM,5,1,8,16,2,15,35,1,0,0,0,0,0,0,0,0,2,8,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,0,1,5.8,19,87,5.9,41,15,5.8,37.8,34,5.6,78,0,5.8,27.3,107,5.6,45.2,105,5.8,31.6,214
435,6:17:00 PM,5,1,6,16,1,15,10,0,0,0,1,0,0,0,1,0,4,6,30,0,5,80,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,3,9,0.5,7,10,0.6,3.9,10,0.5,7,0,0.6,2.8,29,0.5,4,20,0.6,3.3,100
436,6:25:00 PM,5,1,8,16,1,5,10,0,0,0,1,0,0,0,0,0,3,4,30,0,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
437,6:13:00 PM,5,1,7,6,1,15,10,0,1,0,0,1,0,0,0,0,5,4,40,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.9,4,14,0.4,6,10,0.9,5.9,10,0.4,6,0,0.9,4.2,34,0.4,3.2,20,0.9,4.9,100
438,6:29:00 PM,5,1,7,11,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,1,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,4,17,0.6,9,10,1.1,7.2,15,0.6,9,0,1.1,5.2,37,0.6,4.8,25,1.1,6,100
439,6:33:00 PM,5,1,6,6,1,5,10,0,0,0,1,0,0,1,0,0,4,6,30,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
440,6:26:00 PM,5,1,7,16,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,3,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
441,6:37:00 PM,5,1,6,16,7,15,10,0,0,0,1,0,0,0,0,0,4,4,40,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.1,20,62,3.7,46,10,4.1,26.7,25.5,3.3,45,0,4.1,19.3,82,3.3,26.7,65,4.1,22.3,163
442,6:37:00 PM,5,1,3,16,2,25,35,0,0,0,0,1,0,1,0,0,1,5,60,0,6,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3,11,45,1.4,23,10,3,19.5,20,1.3,18,0,3,14.1,65,1.3,10.5,30,3,16.3,130
443,6:33:00 PM,5,1,7,16,2,15,10,0,1,0,0,0,0,0,1,0,5,4,40,0,4,60,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.9,4,14,0.7,9,10,0.9,5.9,10,0.7,9,0,0.9,4.2,34,0.7,5.7,25,0.9,4.9,100
444,6:41:00 PM,5,1,8,16,2,25,75,0,0,0,1,1,0,1,0,0,4,8,30,1,2,5,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,2.3,7,35,3.6,27,10,2.3,15,16.5,2,29,0,2.3,10.8,55,2,16.2,45,2.3,12.5,130
445,6:42:00 PM,5,1,7,16,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,3,30,0,1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,12.3,27,185,12.5,79,30,12.3,80.1,66.5,10.1,141,0,12.3,57.9,205,10.1,81.6,175,12.3,66.9,409
446,6:47:00 PM,5,1,8,16,7,15,10,0,0,0,0,0,0,0,1,0,4,8,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0.9,4,14,0.7,9,10,0.9,5.9,10,0.7,9,0,0.9,4.2,34,0.7,5.7,25,0.9,4.9,100
447,6:46:00 PM,5,1,7,16,1,5,10,0,0,0,0,0,0,0,0,0,6,4,20,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,3,9,0.5,7,10,0.6,3.9,10,0.5,7,0,0.6,2.8,29,0.5,4,20,0.6,3.3,100
448,6:50:00 PM,5,1,7,16,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
449,6:52:00 PM,5,1,8,16,7,15,10,0,0,0,0,0,0,0,0,0,4,8,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.9,4,14,0.7,9,10,0.9,5.9,10,0.7,9,0,0.9,4.2,34,0.7,5.7,25,0.9,4.9,100
450,6:53:00 PM,5,1,7,16,2,5,10,0,1,0,0,0,0,0,0,0,4,4,30,0,5,80,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
451,7:06:00 PM,6,1,7,16,2,15,35,0,1,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.8,6,27,0.8,12,10,1.8,11.7,15,0.8,12,0,1.8,8.5,47,0.8,6.5,25,1.8,9.8,100
452,7:10:00 PM,6,1,7,9,2,15,35,0,1,0,0,0,0,0,0,0,4,2,30,0,4,30,1,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1.9,5,29,1.3,18,10,1.9,12.4,15,1.3,18,0,1.9,8.9,49,1.3,10.5,30,1.9,10.3,100
453,7:19:00 PM,6,1,7,12,1,5,10,0,1,0,0,0,0,0,1,0,6,4,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
454,7:16:00 PM,6,1,6,16,2,45,150,0,0,0,0,0,0,0,1,0,4,8,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,0,1,4.1,13,62,5.8,43,15,4.1,26.7,25.5,3.9,55,0,4.1,19.3,82,3.9,31.5,75,4.1,22.3,163
455,7:19:00 PM,6,1,7,16,2,15,35,1,0,0,0,1,0,0,0,0,4,4,40,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.1,9,32,1.3,18,10,2.1,13.7,15.5,1.3,18,0,2.1,9.9,52,1.3,10.5,30,2.1,11.4,130
456,7:28:00 PM,6,1,7,7,1,5,10,0,1,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
457,7:29:00 PM,6,1,7,12,1,5,10,1,0,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
458,7:32:00 PM,6,1,4,16,2,15,35,0,0,0,0,1,0,0,0,0,6,4,30,0,3,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.4,11,36,1.1,16,10,2.4,15.6,17,1.1,16,0,2.4,11.3,56,1.1,8.9,30,2.4,13.1,130
459,7:31:00 PM,6,1,6,16,2,15,35,0,0,0,0,0,0,0,1,0,3,6,30,0,5,60,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.4,11,36,1.1,16,10,2.4,15.6,17,1.1,16,0,2.4,11.3,56,1.1,8.9,30,2.4,13.1,130
460,7:29:00 PM,6,1,6,16,2,25,75,0,0,0,0,0,0,0,1,0,4,6,30,0,7,5,0,0,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.1,20,62,3.7,46,10,4.1,26.7,25.5,3.3,45,0,4.1,19.3,82,3.3,26.7,65,4.1,22.3,163
461,7:37:00 PM,6,1,3,16,2,5,10,0,0,0,0,1,0,0,0,0,3,3,40,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,3,11,45,1.4,23,10,3,19.5,20,1.3,18,0,3,14.1,65,1.3,10.5,30,3,16.3,130
462,7:36:00 PM,6,1,6,16,2,25,75,1,0,0,0,0,0,0,0,0,5,6,30,0,4,30,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.1,16,62,3.6,35,10,4.1,26.7,25.5,2.9,40,0,4.1,19.3,82,2.9,23.4,60,4.1,22.3,163
463,7:25:00 PM,6,1,7,16,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
464,7:45:00 PM,6,1,7,4,1,15,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.9,5,14,0.6,8,10,0.9,5.9,10,0.6,8,0,0.9,4.2,34,0.6,4.8,25,0.9,4.9,100
465,7:46:00 PM,6,1,7,16,1,5,10,0,0,0,0,0,0,0,0,0,4,4,40,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.4,11,36,1.1,16,10,2.4,15.6,17,1.1,16,0,2.4,11.3,56,1.1,8.9,30,2.4,13.1,130
466,7:51:00 PM,6,1,7,12,1,5,10,1,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
467,7:53:00 PM,6,1,7,9,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,3,17,1.1,14,10,1.1,7.2,15,1.1,14,0,1.1,5.2,37,1.1,8.9,30,1.1,6,100
468,7:57:00 PM,6,1,7,1,1,5,10,0,0,0,0,0,0,0,0,0,6,4,40,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,5,30,1.9,27,10,2,13,15,1.9,27,0,2,9.4,50,1.9,15.4,40,2,10.9,100
469,7:57:00 PM,6,1,7,16,2,25,10,0,0,0,0,0,0,0,0,0,4,1,40,0,5,80,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.1,20,62,3.7,46,10,4.1,26.7,25.5,3.3,45,0,4.1,19.3,82,3.3,26.7,65,4.1,22.3,163
470,10:24:00 AM,1,1,7,13,1,5,10,0,0,0,1,0,0,0,0,0,5,3,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0.5,3,8,0.4,6,10,0.5,3.3,10,0.4,6,0,0.5,2.4,28,0.4,3.2,20,0.5,2.7,100
471,10:27:00 AM,1,1,4,11,2,15,35,0,0,0,0,1,0,0,1,0,6,4,30,1,3,30,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,2.5,8,38,2.5,32,10,2.5,16.3,17.5,1.8,25,0,2.5,11.8,58,1.8,14.5,40,2.5,13.6,130
472,10:30:00 AM,1,1,4,11,2,15,35,0,0,0,0,1,0,0,1,0,6,4,30,1,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,2.5,8,38,2.5,32,10,2.5,16.3,17.5,1.8,25,0,2.5,11.8,58,1.8,14.5,40,2.5,13.6,130
473,10:02:00 AM,1,1,4,13,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.3,1,5,0.3,4,10,0.3,2,10,0.3,4,0,0.3,1.4,25,0.3,2.4,20,0.3,1.6,100
